insert_time,xpath,datatype,group_lv1,group_lv2,sub_xpath,value
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div/p[8]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div/p[8]/a,原廠配件
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div/p[8]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div/p[8]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div/p[9]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div/p[9]/a,https://www.books.com.tw/web/sys_botm/3C/1801?loc=menu_th_564_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div/p[9]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div/p[9]/a,Wacom
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div/p[9]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div/p[9]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div/p[9]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div/p[9]/a[2],https://www.books.com.tw/web/sys_botm/3C/1808?loc=menu_th_564_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div/p[9]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div/p[9]/a[2],HUION
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div/p[9]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div/p[9]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4/a,https://www.books.com.tw/web/3C_topm_03?loc=menu_sec_190_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4/a,平板電腦
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4/a[2],https://www.books.com.tw/web/sys_midm/3C/0310?loc=menu_sec_190_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4/a[2],電子閱讀器
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[2]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[2]/a,https://www.books.com.tw/web/3C_topm_15?loc=menu_sec_191_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[2]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[2]/a,耳機
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[2]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[2]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[2]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[2]/a[2],https://www.books.com.tw/web/3C_topm_19?loc=menu_sec_191_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[2]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[2]/a[2],喇叭/揚聲器
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[2]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[2]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[3]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[3]/a,https://www.books.com.tw/web/3C_topm_08?loc=menu_sec_192_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[3]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[3]/a,儲存
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[3]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[3]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[3]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[3]/a[2],https://www.books.com.tw/web/sys_midm/3C/0826?loc=menu_sec_192_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[3]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[3]/a[2],隨身碟
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[3]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[3]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[3]/a[3],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[3]/a[3],https://www.books.com.tw/web/sys_midm/3C/0834?loc=menu_sec_192_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[3]/a[3],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[3]/a[3],記憶卡
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[3]/a[3],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[3]/a[3],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[4]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[4]/a,https://www.books.com.tw/web/3C_topm_01?loc=menu_sec_193_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[4]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[4]/a,筆電
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[4]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[4]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[4]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[4]/a[2],https://www.books.com.tw/web/sys_midm/3C/0123?loc=menu_sec_193_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[4]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[4]/a[2],桌上電腦
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[4]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[4]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[5]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[5]/a,https://www.books.com.tw/web/sys_midm/3C/1613?loc=menu_sec_194_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[5]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[5]/a,讀卡機
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[5]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[5]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[5]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[5]/a[2],https://www.books.com.tw/web/3C_topm_16?loc=menu_sec_194_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[5]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[5]/a[2],電腦週邊
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/h4[5]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/h4[5]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p/a,https://www.books.com.tw/web/sys_midm/3C/0312?loc=menu_th_568_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p/a,三星
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p/a[2],https://www.books.com.tw/web/sys_midm/3C/0313?loc=menu_th_568_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p/a[2],聯想
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p/a[3],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p/a[3],https://www.books.com.tw/web/sys_midm/3C/0314?loc=menu_th_568_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p/a[3],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p/a[3],華為
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p/a[3],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p/a[3],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[10]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[10]/a,https://www.books.com.tw/web/sys_botm/3C/0806?loc=menu_th_607_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[10]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[10]/a,3.5吋外接
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[10]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[10]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[10]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[10]/a[2],https://www.books.com.tw/web/sys_botm/3C/082607?loc=menu_th_607_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[10]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[10]/a[2],512G 隨身碟
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[10]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[10]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[11]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[11]/a,https://www.books.com.tw/web/sys_midm/3C/0827?loc=menu_th_608_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[11]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[11]/a,2.0碟
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[11]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[11]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[11]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[11]/a[2],https://www.books.com.tw/web/sys_midm/3C/0826?loc=menu_th_608_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[11]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[11]/a[2],3.0碟
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[11]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[11]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[11]/a[3],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[11]/a[3],https://www.books.com.tw/web/sys_midm/3C/0828?loc=menu_th_608_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[11]/a[3],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[11]/a[3],TYPEC
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[11]/a[3],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[11]/a[3],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[12]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[12]/a,https://www.books.com.tw/web/sys_midm/3C/0835?loc=menu_th_609_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[12]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[12]/a,相機卡
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[12]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[12]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[12]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[12]/a[2],https://www.books.com.tw/web/sys_midm/3C/0833?loc=menu_th_609_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[12]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[12]/a[2],功能卡
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[12]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[12]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[12]/a[3],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[12]/a[3],https://www.books.com.tw/web/sys_botm/3C/083409?loc=menu_th_609_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[12]/a[3],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[12]/a[3],大容量卡
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[12]/a[3],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[12]/a[3],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[13]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[13]/a,https://www.books.com.tw/web/sys_brand/0/0000005200?loc=menu_th_626_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[13]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[13]/a,聯想
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[13]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[13]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[13]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[13]/a[2],https://www.books.com.tw/web/sys_brand/0/0000001949?loc=menu_th_626_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[13]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[13]/a[2],ASUS
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[13]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[13]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[13]/a[3],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[13]/a[3],https://www.books.com.tw/web/sys_brand/0/0000005036?loc=menu_th_626_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[13]/a[3],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[13]/a[3],MSI
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[13]/a[3],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[13]/a[3],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[14]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[14]/a,https://www.books.com.tw/web/sys_midm/3C/0128?loc=menu_th_627_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[14]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[14]/a,SSD
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[14]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[14]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[14]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[14]/a[2],https://www.books.com.tw/web/sys_botm/3C/0130?loc=menu_th_627_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[14]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[14]/a[2],顯示卡
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[14]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[14]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[15]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[15]/a,https://www.books.com.tw/web/sys_midm/3C/0118?loc=menu_th_628_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[15]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[15]/a,筆電週邊
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[15]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[15]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[15]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[15]/a[2],https://www.books.com.tw/web/3C_topm_03?loc=menu_th_628_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[15]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[15]/a[2],平板
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[15]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[15]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[15]/a[3],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[15]/a[3],https://www.books.com.tw/web/sys_midm/3C/2970?loc=menu_th_628_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[15]/a[3],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[15]/a[3],投影機
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[15]/a[3],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[15]/a[3],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[16]/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[16]/a,https://www.books.com.tw/web/sys_midm/3C/0122?loc=menu_th_629_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[16]/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[16]/a,防窺片
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[16]/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[16]/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[16]/a[2],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[16]/a[2],https://www.books.com.tw/web/sys_brmidm/3C_0000002059/2971?loc=menu_th_629_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[16]/a[2],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[16]/a[2],BenQ
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[16]/a[2],text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[16]/a[2],
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[16]/a[3],href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[16]/a[3],https://www.books.com.tw/web/sys_brmidm/3C_0000002080/2971?loc=menu_th_629_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li[16]/div/div[2]/p[16]/a[3],innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li[16]/div/div[2]/p[16]/a[3],LG
